Longitude,Latitude,Pixel,Scan
26.0742575,-85.0689748,4000,30400
26.0652549,-85.0693466,4100,30400
26.0562511,-85.0697182,4200,30400
26.0472461,-85.0700897,4300,30400
26.0382401,-85.0704611,4400,30400
26.0292329,-85.0708323,4500,30400
26.0202245,-85.0712034,4600,30400
26.011215,-85.0715744,4700,30400
26.0022044,-85.0719453,4800,30400
25.9931926,-85.072316,4900,30400
25.9841797,-85.0726866,5000,30400
25.9751657,-85.073057,5100,30400
25.9661505,-85.0734273,5200,30400
25.9571342,-85.0737975,5300,30400
25.9481167,-85.0741675,5400,30400
25.9390981,-85.0745374,5500,30400
25.9300784,-85.0749072,5600,30400
25.9210575,-85.0752769,5700,30400
25.9120355,-85.0756464,5800,30400
25.9030124,-85.0760158,5900,30400
25.8939881,-85.076385,6000,30400
25.8849627,-85.0767541,6100,30400
25.8759361,-85.0771231,6200,30400
25.8669084,-85.077492,6300,30400
25.8578796,-85.0778607,6400,30400
25.8488497,-85.0782293,6500,30400
25.8398186,-85.0785977,6600,30400
25.8307863,-85.078966,6700,30400
25.821753,-85.0793342,6800,30400
25.8127185,-85.0797023,6900,30400
25.8036828,-85.0800702,7000,30400
25.794646,-85.080438,7100,30400
25.7856081,-85.0808056,7200,30400
25.7765691,-85.0811732,7300,30400
25.7675289,-85.0815405,7400,30400
25.7584876,-85.0819078,7500,30400
25.7494451,-85.0822749,7600,30400
25.7404015,-85.0826419,7700,30400
25.7313568,-85.0830088,7800,30400
25.722311,-85.0833755,7900,30400
25.713264,-85.0837421,8000,30400
25.7042159,-85.0841085,8100,30400
25.6951666,-85.0844749,8200,30400
25.6861162,-85.084841,8300,30400
25.6770647,-85.0852071,8400,30400
25.668012,-85.085573,8500,30400
25.6589582,-85.0859388,8600,30400
25.6499033,-85.0863045,8700,30400
25.6408473,-85.08667,8800,30400
25.6317901,-85.0870354,8900,30400
25.6227318,-85.0874007,9000,30400
25.6136723,-85.0877658,9100,30400
25.6046117,-85.0881308,9200,30400
25.59555,-85.0884956,9300,30400
25.5864871,-85.0888604,9400,30400
25.5774232,-85.0892249,9500,30400
25.568358,-85.0895894,9600,30400
25.5592918,-85.0899537,9700,30400
25.5502244,-85.0903179,9800,30400
25.5411559,-85.090682,9900,30400
25.5320863,-85.0910459,10000,30400
25.5230155,-85.0914097,10100,30400
25.5139436,-85.0917734,10200,30400
25.5048706,-85.0921369,10300,30400
25.4957964,-85.0925003,10400,30400
25.4867211,-85.0928635,10500,30400
25.4776447,-85.0932267,10600,30400
25.4685671,-85.0935896,10700,30400
25.4594884,-85.0939525,10800,30400
25.4504086,-85.0943152,10900,30400
25.4413277,-85.0946778,11000,30400
25.4322456,-85.0950403,11100,30400
25.4231624,-85.0954026,11200,30400
25.414078,-85.0957648,11300,30400
25.4049926,-85.0961268,11400,30400
25.395906,-85.0964888,11500,30400
25.3868183,-85.0968506,11600,30400
25.3777294,-85.0972122,11700,30400
25.3686394,-85.0975737,11800,30400
25.3595483,-85.0979351,11900,30400
25.350547,-85.0982928,11999,30400
26.4292925,-85.0532509,0,30500
26.4203366,-85.0536279,100,30500
26.4113795,-85.0540048,200,30500
26.4024213,-85.0543815,300,30500
26.3934619,-85.0547581,400,30500
26.3845014,-85.0551346,500,30500
26.3755398,-85.0555109,600,30500
26.366577,-85.0558872,700,30500
26.3576131,-85.0562632,800,30500
26.348648,-85.0566392,900,30500
26.3396817,-85.057015,1000,30500
26.3307144,-85.0573907,1100,30500
26.3217459,-85.0577662,1200,30500
26.3127762,-85.0581417,1300,30500
26.3038054,-85.0585169,1400,30500
26.2948335,-85.0588921,1500,30500
26.2858604,-85.0592671,1600,30500
26.2768862,-85.059642,1700,30500
26.2679108,-85.0600168,1800,30500
26.2589343,-85.0603914,1900,30500
26.2499567,-85.0607659,2000,30500
26.2409779,-85.0611403,2100,30500
26.231998,-85.0615145,2200,30500
26.2230169,-85.0618886,2300,30500
26.2140347,-85.0622626,2400,30500
26.2050513,-85.0626364,2500,30500
26.1960669,-85.0630101,2600,30500
26.1870812,-85.0633837,2700,30500
26.1780944,-85.0637571,2800,30500
26.1691065,-85.0641304,2900,30500
26.1601175,-85.0645036,3000,30500
26.1511273,-85.0648766,3100,30500
26.142136,-85.0652495,3200,30500
26.1331435,-85.0656223,3300,30500
26.1241499,-85.0659949,3400,30500
26.1151551,-85.0663674,3500,30500
26.1061592,-85.0667398,3600,30500
26.0971622,-85.0671121,3700,30500
26.088164,-85.0674842,3800,30500
26.0791647,-85.0678561,3900,30500
26.0701643,-85.068228,4000,30500
26.0611627,-85.0685997,4100,30500
26.0521599,-85.0689713,4200,30500
26.0431561,-85.0693427,4300,30500
26.0341511,-85.0697141,4400,30500
26.0251449,-85.0700852,4500,30500
26.0161376,-85.0704563,4600,30500
26.0071292,-85.0708272,4700,30500
25.9981197,-85.071198,4800,30500
25.989109,-85.0715686,4900,30500
25.9800971,-85.0719392,5000,30500
25.9710842,-85.0723096,5100,30500
25.9620701,-85.0726798,5200,30500
25.9530548,-85.0730499,5300,30500
25.9440384,-85.0734199,5400,30500
25.9350209,-85.0737898,5500,30500
25.9260023,-85.0741595,5600,30500
25.9169825,-85.0745291,5700,30500
25.9079615,-85.0748986,5800,30500
25.8989395,-85.0752679,5900,30500
25.8899163,-85.0756371,6000,30500
25.8808919,-85.0760061,6100,30500
25.8718665,-85.0763751,6200,30500
25.8628399,-85.0767439,6300,30500
25.8538121,-85.0771125,6400,30500
25.8447832,-85.077481,6500,30500
25.8357532,-85.0778494,6600,30500
25.8267221,-85.0782177,6700,30500
25.8176898,-85.0785858,6800,30500
25.8086563,-85.0789538,6900,30500
25.7996218,-85.0793217,7000,30500
25.7905861,-85.0796894,7100,30500
25.7815493,-85.080057,7200,30500
25.7725113,-85.0804245,7300,30500
25.7634722,-85.0807918,7400,30500
25.754432,-85.081159,7500,30500
25.7453906,-85.0815261,7600,30500
25.7363481,-85.081893,7700,30500
25.7273045,-85.0822598,7800,30500
25.7182597,-85.0826265,7900,30500
25.7092138,-85.082993,8000,30500
25.7001668,-85.0833594,8100,30500
25.6911186,-85.0837257,8200,30500
25.6820693,-85.0840918,8300,30500
25.6730189,-85.0844578,8400,30500
25.6639673,-85.0848237,8500,30500
25.6549146,-85.0851894,8600,30500
25.6458608,-85.085555,8700,30500
25.6368058,-85.0859205,8800,30500
25.6277497,-85.0862858,8900,30500
25.6186925,-85.086651,9000,30500
25.6096341,-85.0870161,9100,30500
25.6005746,-85.0873811,9200,30500
25.591514,-85.0877459,9300,30500
25.5824523,-85.0881105,9400,30500
25.5733894,-85.0884751,9500,30500
25.5643254,-85.0888395,9600,30500
25.5552602,-85.0892037,9700,30500
25.5461939,-85.0895679,9800,30500
25.5371265,-85.0899319,9900,30500
25.528058,-85.0902957,10000,30500
25.5189883,-85.0906595,10100,30500
25.5099175,-85.0910231,10200,30500
25.5008456,-85.0913866,10300,30500
25.4917725,-85.0917499,10400,30500
25.4826983,-85.0921131,10500,30500
25.473623,-85.0924762,10600,30500
25.4645465,-85.0928391,10700,30500
25.4554689,-85.0932019,10800,30500
25.4463902,-85.0935646,10900,30500
25.4373104,-85.0939271,11000,30500
25.4282294,-85.0942895,11100,30500
25.4191473,-85.0946518,11200,30500
25.4100641,-85.0950139,11300,30500
25.4009797,-85.0953759,11400,30500
25.3918942,-85.0957378,11500,30500
25.3828076,-85.0960995,11600,30500
25.3737199,-85.0964611,11700,30500
25.364631,-85.0968226,11800,30500
25.355541,-85.0971839,11900,30500
25.3465408,-85.0975415,11999,30500
26.4251618,-85.0525059,0,30600
26.4162069,-85.0528828,100,30600
26.4072509,-85.0532596,200,30600
26.3982937,-85.0536363,300,30600
26.3893354,-85.0540129,400,30600
26.3803759,-85.0543893,500,30600
26.3714153,-85.0547656,600,30600
26.3624536,-85.0551417,700,30600
26.3534907,-85.0555178,800,30600
26.3445267,-85.0558937,900,30600
26.3355615,-85.0562694,1000,30600
26.3265952,-85.056645,1100,30600
26.3176277,-85.0570205,1200,30600
26.3086591,-85.0573959,1300,30600
26.2996894,-85.0577711,1400,30600
26.2907185,-85.0581462,1500,30600
26.2817465,-85.0585212,1600,30600
26.2727733,-85.058896,1700,30600
26.263799,-85.0592707,1800,30600
26.2548236,-85.0596453,1900,30600
26.245847,-85.0600198,2000,30600
26.2368693,-85.0603941,2100,30600
26.2278904,-85.0607682,2200,30600
26.2189104,-85.0611423,2300,30600
26.2099292,-85.0615162,2400,30600
26.2009469,-85.06189,2500,30600
26.1919635,-85.0622636,2600,30600
26.1829789,-85.0626371,2700,30600
26.1739932,-85.0630105,2800,30600
26.1650064,-85.0633838,2900,30600
26.1560184,-85.0637569,3000,30600
26.1470293,-85.0641298,3100,30600
26.138039,-85.0645027,3200,30600
26.1290476,-85.0648754,3300,30600
26.120055,-85.065248,3400,30600
26.1110613,-85.0656205,3500,30600
26.1020665,-85.0659928,3600,30600
26.0930705,-85.066365,3700,30600
26.0840734,-85.066737,3800,30600
26.0750752,-85.0671089,3900,30600
26.0660758,-85.0674807,4000,30600
26.0570753,-85.0678524,4100,30600
26.0480736,-85.0682239,4200,30600
26.0390708,-85.0685953,4300,30600
26.0300669,-85.0689666,4400,30600
26.0210618,-85.0693377,4500,30600
26.0120556,-85.0697087,4600,30600
26.0030483,-85.0700796,4700,30600
25.9940398,-85.0704503,4800,30600
25.9850302,-85.0708209,4900,30600
25.9760194,-85.0711914,5000,30600
25.9670075,-85.0715617,5100,30600
25.9579945,-85.0719319,5200,30600
25.9489803,-85.072302,5300,30600
25.939965,-85.0726719,5400,30600
25.9309486,-85.0730417,5500,30600
25.921931,-85.0734114,5600,30600
25.9129123,-85.0737809,5700,30600
25.9038924,-85.0741503,5800,30600
25.8948714,-85.0745196,5900,30600
25.8858493,-85.0748887,6000,30600
25.8768261,-85.0752577,6100,30600
25.8678017,-85.0756266,6200,30600
25.8587761,-85.0759953,6300,30600
25.8497495,-85.0763639,6400,30600
25.8407217,-85.0767324,6500,30600
25.8316927,-85.0771007,6600,30600
25.8226627,-85.077469,6700,30600
25.8136315,-85.077837,6800,30600
25.8045991,-85.078205,6900,30600
25.7955656,-85.0785728,7000,30600
25.786531,-85.0789405,7100,30600
25.7774953,-85.079308,7200,30600
25.7684584,-85.0796754,7300,30600
25.7594204,-85.0800427,7400,30600
25.7503813,-85.0804098,7500,30600
25.741341,-85.0807768,7600,30600
25.7322996,-85.0811437,7700,30600
25.723257,-85.0815105,7800,30600
25.7142133,-85.0818771,7900,30600
25.7051685,-85.0822436,8000,30600
25.6961226,-85.0826099,8100,30600
25.6870755,-85.0829761,8200,30600
25.6780273,-85.0833422,8300,30600
25.668978,-85.0837081,8400,30600
25.6599275,-85.084074,8500,30600
25.6508759,-85.0844396,8600,30600
25.6418232,-85.0848052,8700,30600
25.6327693,-85.0851706,8800,30600
25.6237143,-85.0855359,8900,30600
25.6146581,-85.085901,9000,30600
25.6056009,-85.086266,9100,30600
25.5965425,-85.0866309,9200,30600
25.587483,-85.0869957,9300,30600
25.5784223,-85.0873603,9400,30600
25.5693605,-85.0877248,9500,30600
25.5602976,-85.0880891,9600,30600
25.5512335,-85.0884533,9700,30600
25.5421684,-85.0888174,9800,30600
25.5331021,-85.0891814,9900,30600
25.5240346,-85.0895452,10000,30600
25.514966,-85.0899089,10100,30600
25.5058963,-85.0902724,10200,30600
25.4968255,-85.0906358,10300,30600
25.4877535,-85.0909991,10400,30600
25.4786805,-85.0913623,10500,30600
25.4696062,-85.0917253,10600,30600
25.4605309,-85.0920882,10700,30600
25.4514544,-85.0924509,10800,30600
25.4423768,-85.0928135,10900,30600
25.4332981,-85.093176,11000,30600
25.4242182,-85.0935383,11100,30600
25.4151372,-85.0939006,11200,30600
25.4060551,-85.0942626,11300,30600
25.3969718,-85.0946246,11400,30600
25.3878875,-85.0949864,11500,30600
25.378802,-85.0953481,11600,30600
25.3697153,-85.0957096,11700,30600
25.3606276,-85.096071,11800,30600
25.3515387,-85.0964323,11900,30600
25.3425396,-85.0967899,11999,30600
26.4210323,-85.0517608,0,30700
26.4120785,-85.0521377,100,30700
26.4031235,-85.0525145,200,30700
26.3941674,-85.0528911,300,30700
26.3852101,-85.0532676,400,30700
26.3762517,-85.053644,500,30700
26.3672921,-85.0540202,600,30700
26.3583314,-85.0543963,700,30700
26.3493696,-85.0547723,800,30700
26.3404066,-85.0551481,900,30700
26.3314425,-85.0555238,1000,30700
26.3224772,-85.0558994,1100,30700
26.3135108,-85.0562748,1200,30700
26.3045433,-85.0566501,1300,30700
26.2955746,-85.0570253,1400,30700
26.2866048,-85.0574004,1500,30700
26.2776338,-85.0577753,1600,30700
26.2686617,-85.05815,1700,30700
26.2596885,-85.0585247,1800,30700
26.2507141,-85.0588992,1900,30700
26.2417385,-85.0592736,2000,30700
26.2327619,-85.0596478,2100,30700
26.2237841,-85.060022,2200,30700
26.2148051,-85.0603959,2300,30700
26.205825,-85.0607698,2400,30700
26.1968438,-85.0611435,2500,30700
26.1878614,-85.0615171,2600,30700
26.1788779,-85.0618906,2700,30700
26.1698932,-85.0622639,2800,30700
26.1609075,-85.0626371,2900,30700
26.1519205,-85.0630101,3000,30700
26.1429325,-85.0633831,3100,30700
26.1339433,-85.0637559,3200,30700
26.1249529,-85.0641285,3300,30700
26.1159614,-85.0645011,3400,30700
26.1069688,-85.0648735,3500,30700
26.097975,-85.0652457,3600,30700
26.0889801,-85.0656179,3700,30700
26.0799841,-85.0659899,3800,30700
26.0709869,-85.0663617,3900,30700
26.0619886,-85.0667335,4000,30700
26.0529892,-85.0671051,4100,30700
26.0439886,-85.0674765,4200,30700
26.0349868,-85.0678479,4300,30700
26.025984,-85.0682191,4400,30700
26.01698,-85.0685901,4500,30700
26.0079748,-85.0689611,4600,30700
25.9989686,-85.0693319,4700,30700
25.9899612,-85.0697026,4800,30700
25.9809526,-85.0700731,4900,30700
25.9719429,-85.0704435,5000,30700
25.9629321,-85.0708138,5100,30700
25.9539201,-85.0711839,5200,30700
25.944907,-85.071554,5300,30700
25.9358928,-85.0719238,5400,30700
25.9268774,-85.0722936,5500,30700
25.9178609,-85.0726632,5600,30700
25.9088433,-85.0730327,5700,30700
25.8998245,-85.073402,5800,30700
25.8908046,-85.0737712,5900,30700
25.8817836,-85.0741403,6000,30700
25.8727614,-85.0745093,6100,30700
25.8637381,-85.0748781,6200,30700
25.8547136,-85.0752468,6300,30700
25.845688,-85.0756153,6400,30700
25.8366613,-85.0759837,6500,30700
25.8276335,-85.076352,6600,30700
25.8186045,-85.0767202,6700,30700
25.8095744,-85.0770882,6800,30700
25.8005431,-85.0774561,6900,30700
25.7915107,-85.0778238,7000,30700
25.7824772,-85.0781915,7100,30700
25.7734425,-85.078559,7200,30700
25.7644067,-85.0789263,7300,30700
25.7553698,-85.0792935,7400,30700
25.7463318,-85.0796606,7500,30700
25.7372926,-85.0800276,7600,30700
25.7282523,-85.0803944,7700,30700
25.7192108,-85.0807611,7800,30700
25.7101682,-85.0811276,7900,30700
25.7011245,-85.0814941,8000,30700
25.6920796,-85.0818604,8100,30700
25.6830337,-85.0822265,8200,30700
25.6739865,-85.0825925,8300,30700
25.6649383,-85.0829584,8400,30700
25.6558889,-85.0833242,8500,30700
25.6468384,-85.0836898,8600,30700
25.6377867,-85.0840553,8700,30700
25.628734,-85.0844207,8800,30700
25.6196801,-85.0847859,8900,30700
25.610625,-85.085151,9000,30700
25.6015689,-85.085516,9100,30700
25.5925116,-85.0858808,9200,30700
25.5834531,-85.0862455,9300,30700
25.5743936,-85.08661,9400,30700
25.5653329,-85.0869745,9500,30700
25.5562711,-85.0873388,9600,30700
25.5472081,-85.0877029,9700,30700
25.538144,-85.0880669,9800,30700
25.5290788,-85.0884308,9900,30700
25.5200125,-85.0887946,10000,30700
25.510945,-85.0891582,10100,30700
25.5018764,-85.0895217,10200,30700
25.4928067,-85.0898851,10300,30700
25.4837358,-85.0902483,10400,30700
25.4746638,-85.0906114,10500,30700
25.4655907,-85.0909744,10600,30700
25.4565165,-85.0913372,10700,30700
25.4474411,-85.0916999,10800,30700
25.4383646,-85.0920624,10900,30700
25.429287,-85.0924249,11000,30700
25.4202082,-85.0927872,11100,30700
25.4111283,-85.0931493,11200,30700
25.4020473,-85.0935113,11300,30700
25.3929652,-85.0938732,11400,30700
25.3838819,-85.094235,11500,30700
25.3747975,-85.0945966,11600,30700
25.365712,-85.0949581,11700,30700
25.3566253,-85.0953195,11800,30700
25.3475376,-85.0956807,11900,30700
25.3385395,-85.0960382,11999,30700
26.4169053,-85.0510156,0,30800
26.4079525,-85.0513925,100,30800
26.3989985,-85.0517692,200,30800
26.3900435,-85.0521457,300,30800
26.3810872,-85.0525222,400,30800
26.3721299,-85.0528985,500,30800
26.3631714,-85.0532747,600,30800
26.3542117,-85.0536507,700,30800
26.3452509,-85.0540266,800,30800
26.336289,-85.0544024,900,30800
26.3273259,-85.0547781,1000,30800
26.3183617,-85.0551536,1100,30800
26.3093964,-85.055529,1200,30800
26.3004299,-85.0559042,1300,30800
26.2914623,-85.0562793,1400,30800
26.2824935,-85.0566543,1500,30800
26.2735236,-85.0570292,1600,30800
26.2645525,-85.0574039,1700,30800
26.2555803,-85.0577785,1800,30800
26.246607,-85.0581529,1900,30800
26.2376325,-85.0585273,2000,30800
26.2286569,-85.0589015,2100,30800
26.2196801,-85.0592755,2200,30800
26.2107023,-85.0596495,2300,30800
26.2017232,-85.0600233,2400,30800
26.192743,-85.0603969,2500,30800
26.1837617,-85.0607705,2600,30800
26.1747793,-85.0611439,2700,30800
26.1657957,-85.0615171,2800,30800
26.156811,-85.0618903,2900,30800
26.1478251,-85.0622633,3000,30800
26.1388381,-85.0626361,3100,30800
26.12985,-85.0630089,3200,30800
26.1208607,-85.0633815,3300,30800
26.1118703,-85.063754,3400,30800
26.1028787,-85.0641263,3500,30800
26.093886,-85.0644985,3600,30800
26.0848922,-85.0648706,3700,30800
26.0758972,-85.0652425,3800,30800
26.0669011,-85.0656144,3900,30800
26.0579038,-85.065986,4000,30800
26.0489055,-85.0663576,4100,30800
26.0399059,-85.066729,4200,30800
26.0309053,-85.0671003,4300,30800
26.0219035,-85.0674714,4400,30800
26.0129006,-85.0678424,4500,30800
26.0038965,-85.0682133,4600,30800
25.9948913,-85.0685841,4700,30800
25.9858849,-85.0689547,4800,30800
25.9768775,-85.0693252,4900,30800
25.9678689,-85.0696955,5000,30800
25.9588591,-85.0700658,5100,30800
25.9498482,-85.0704359,5200,30800
25.9408362,-85.0708058,5300,30800
25.931823,-85.0711756,5400,30800
25.9228088,-85.0715453,5500,30800
25.9137933,-85.0719149,5600,30800
25.9047768,-85.0722843,5700,30800
25.8957591,-85.0726536,5800,30800
25.8867402,-85.0730228,5900,30800
25.8777203,-85.0733918,6000,30800
25.8686992,-85.0737607,6100,30800
25.8596769,-85.0741294,6200,30800
25.8506536,-85.0744981,6300,30800
25.8416291,-85.0748666,6400,30800
25.8326034,-85.0752349,6500,30800
25.8235767,-85.0756032,6600,30800
25.8145488,-85.0759713,6700,30800
25.8055197,-85.0763392,6800,30800
25.7964895,-85.0767071,6900,30800
25.7874582,-85.0770748,7000,30800
25.7784258,-85.0774423,7100,30800
25.7693922,-85.0778098,7200,30800
25.7603575,-85.0781771,7300,30800
25.7513217,-85.0785442,7400,30800
25.7422847,-85.0789113,7500,30800
25.7332466,-85.0792782,7600,30800
25.7242074,-85.0796449,7700,30800
25.715167,-85.0800116,7800,30800
25.7061255,-85.0803781,7900,30800
25.6970829,-85.0807444,8000,30800
25.6880391,-85.0811107,8100,30800
25.6789942,-85.0814768,8200,30800
25.6699482,-85.0818427,8300,30800
25.660901,-85.0822086,8400,30800
25.6518528,-85.0825743,8500,30800
25.6428033,-85.0829399,8600,30800
25.6337528,-85.0833053,8700,30800
25.6247011,-85.0836706,8800,30800
25.6156483,-85.0840358,8900,30800
25.6065943,-85.0844008,9000,30800
25.5975393,-85.0847657,9100,30800
25.5884831,-85.0851305,9200,30800
25.5794257,-85.0854951,9300,30800
25.5703673,-85.0858596,9400,30800
25.5613077,-85.086224,9500,30800
25.552247,-85.0865882,9600,30800
25.5431851,-85.0869523,9700,30800
25.5341221,-85.0873163,9800,30800
25.525058,-85.0876802,9900,30800
25.5159928,-85.0880439,10000,30800
25.5069264,-85.0884074,10100,30800
25.4978589,-85.0887709,10200,30800
25.4887903,-85.0891342,10300,30800
25.4797205,-85.0894974,10400,30800
25.4706496,-85.0898604,10500,30800
25.4615776,-85.0902233,10600,30800
25.4525045,-85.0905861,10700,30800
25.4434302,-85.0909487,10800,30800
25.4343548,-85.0913112,10900,30800
25.4252783,-85.0916736,11000,30800
25.4162007,-85.0920358,11100,30800
25.4071219,-85.0923979,11200,30800
25.398042,-85.0927599,11300,30800
25.3889609,-85.0931217,11400,30800
25.3798788,-85.0934834,11500,30800
25.3707955,-85.093845,11600,30800
25.3617111,-85.0942064,11700,30800
25.3526255,-85.0945677,11800,30800
25.3435389,-85.0949289,11900,30800
25.334542,-85.0952863,11999,30800
26.4127798,-85.0502704,0,30900
26.403828,-85.0506472,100,30900
26.3948751,-85.0510238,200,30900
26.3859211,-85.0514003,300,30900
26.3769659,-85.0517767,400,30900
26.3680096,-85.052153,500,30900
26.3590522,-85.0525291,600,30900
26.3500936,-85.0529051,700,30900
26.3411338,-85.0532809,800,30900
26.3321729,-85.0536566,900,30900
26.3232109,-85.0540322,1000,30900
26.3142478,-85.0544077,1100,30900
26.3052835,-85.054783,1200,30900
26.296318,-85.0551582,1300,30900
26.2873515,-85.0555333,1400,30900
26.2783837,-85.0559082,1500,30900
26.2694149,-85.056283,1600,30900
26.2604449,-85.0566577,1700,30900
26.2514737,-85.0570322,1800,30900
26.2425015,-85.0574066,1900,30900
26.2335281,-85.0577809,2000,30900
26.2245535,-85.058155,2100,30900
26.2155778,-85.058529,2200,30900
26.206601,-85.0589029,2300,30900
26.197623,-85.0592767,2400,30900
26.1886439,-85.0596503,2500,30900
26.1796636,-85.0600238,2600,30900
26.1706822,-85.0603971,2700,30900
26.1616997,-85.0607703,2800,30900
26.152716,-85.0611434,2900,30900
26.1437312,-85.0615163,3000,30900
26.1347453,-85.0618892,3100,30900
26.1257582,-85.0622618,3200,30900
26.11677,-85.0626344,3300,30900
26.1077806,-85.0630068,3400,30900
26.0987902,-85.0633791,3500,30900
26.0897985,-85.0637513,3600,30900
26.0808058,-85.0641233,3700,30900
26.0718119,-85.0644952,3800,30900
26.0628168,-85.0648669,3900,30900
26.0538206,-85.0652385,4000,30900
26.0448233,-85.06561,4100,30900
26.0358249,-85.0659814,4200,30900
26.0268253,-85.0663526,4300,30900
26.0178246,-85.0667237,4400,30900
26.0088227,-85.0670947,4500,30900
25.9998197,-85.0674655,4600,30900
25.9908156,-85.0678362,4700,30900
25.9818103,-85.0682068,4800,30900
25.9728039,-85.0685772,4900,30900
25.9637964,-85.0689475,5000,30900
25.9547877,-85.0693177,5100,30900
25.9457779,-85.0696877,5200,30900
25.9367669,-85.0700576,5300,30900
25.9277548,-85.0704274,5400,30900
25.9187416,-85.070797,5500,30900
25.9097273,-85.0711665,5600,30900
25.9007118,-85.0715359,5700,30900
25.8916952,-85.0719051,5800,30900
25.8826774,-85.0722742,5900,30900
25.8736585,-85.0726432,6000,30900
25.8646385,-85.073012,6100,30900
25.8556174,-85.0733807,6200,30900
25.8465951,-85.0737493,6300,30900
25.8375717,-85.0741178,6400,30900
25.8285471,-85.0744861,6500,30900
25.8195214,-85.0748542,6600,30900
25.8104946,-85.0752223,6700,30900
25.8014666,-85.0755902,6800,30900
25.7924375,-85.075958,6900,30900
25.7834073,-85.0763256,7000,30900
25.774376,-85.0766931,7100,30900
25.7653435,-85.0770605,7200,30900
25.7563099,-85.0774278,7300,30900
25.7472751,-85.0777949,7400,30900
25.7382392,-85.0781618,7500,30900
25.7292022,-85.0785287,7600,30900
25.7201641,-85.0788954,7700,30900
25.7111248,-85.079262,7800,30900
25.7020844,-85.0796284,7900,30900
25.6930428,-85.0799947,8000,30900
25.6840002,-85.0803609,8100,30900
25.6749564,-85.080727,8200,30900
25.6659114,-85.0810929,8300,30900
25.6568654,-85.0814587,8400,30900
25.6478182,-85.0818243,8500,30900
25.6387698,-85.0821898,8600,30900
25.6297204,-85.0825552,8700,30900
25.6206698,-85.0829205,8800,30900
25.6116181,-85.0832856,8900,30900
25.6025652,-85.0836506,9000,30900
25.5935113,-85.0840154,9100,30900
25.5844561,-85.0843801,9200,30900
25.5753999,-85.0847447,9300,30900
25.5663425,-85.0851092,9400,30900
25.5572841,-85.0854735,9500,30900
25.5482244,-85.0858377,9600,30900
25.5391637,-85.0862017,9700,30900
25.5301018,-85.0865656,9800,30900
25.5210388,-85.0869294,9900,30900
25.5119746,-85.0872931,10000,30900
25.5029094,-85.0876566,10100,30900
25.493843,-85.08802,10200,30900
25.4847755,-85.0883832,10300,30900
25.4757068,-85.0887463,10400,30900
25.466637,-85.0891093,10500,30900
25.4575661,-85.0894722,10600,30900
25.4484941,-85.0898349,10700,30900
25.4394209,-85.0901975,10800,30900
25.4303466,-85.0905599,10900,30900
25.4212712,-85.0909222,11000,30900
25.4121947,-85.0912844,11100,30900
25.403117,-85.0916465,11200,30900
25.3940382,-85.0920084,11300,30900
25.3849583,-85.0923702,11400,30900
25.3758772,-85.0927318,11500,30900
25.3667951,-85.0930933,11600,30900
25.3577117,-85.0934547,11700,30900
25.3486273,-85.093816,11800,30900
25.3395418,-85.0941771,11900,30900
25.330546,-85.0945345,11999,30900
26.4086554,-85.0495251,0,31000
26.3997047,-85.0499018,100,31000
26.3907529,-85.0502784,200,31000
26.3817999,-85.0506549,300,31000
26.3728458,-85.0510312,400,31000
26.3638905,-85.0514074,500,31000
26.3549341,-85.0517835,600,31000
26.3459766,-85.0521594,700,31000
26.3370179,-85.0525352,800,31000
26.3280581,-85.0529109,900,31000
26.3190971,-85.0532864,1000,31000
26.310135,-85.0536618,1100,31000
26.3011718,-85.0540371,1200,31000
26.2922074,-85.0544122,1300,31000
26.2832418,-85.0547872,1400,31000
26.2742752,-85.0551621,1500,31000
26.2653074,-85.0555368,1600,31000
26.2563384,-85.0559115,1700,31000
26.2473683,-85.0562859,1800,31000
26.2383971,-85.0566603,1900,31000
26.2294248,-85.0570345,2000,31000
26.2204513,-85.0574086,2100,31000
26.2114766,-85.0577825,2200,31000
26.2025009,-85.0581564,2300,31000
26.1935239,-85.05853,2400,31000
26.1845459,-85.0589036,2500,31000
26.1755667,-85.059277,2600,31000
26.1665864,-85.0596503,2700,31000
26.1576049,-85.0600235,2800,31000
26.1486223,-85.0603965,2900,31000
26.1396386,-85.0607694,3000,31000
26.1306537,-85.0611421,3100,31000
26.1216677,-85.0615148,3200,31000
26.1126805,-85.0618873,3300,31000
26.1036922,-85.0622596,3400,31000
26.0947028,-85.0626319,3500,31000
26.0857122,-85.063004,3600,31000
26.0767205,-85.0633759,3700,31000
26.0677277,-85.0637478,3800,31000
26.0587337,-85.0641195,3900,31000
26.0497386,-85.064491,4000,31000
26.0407424,-85.0648625,4100,31000
26.031745,-85.0652338,4200,31000
26.0227465,-85.0656049,4300,31000
26.0137468,-85.065976,4400,31000
26.004746,-85.0663469,4500,31000
25.9957441,-85.0667177,4600,31000
25.986741,-85.0670883,4700,31000
25.9777368,-85.0674588,4800,31000
25.9687315,-85.0678292,4900,31000
25.959725,-85.0681994,5000,31000
25.9507174,-85.0685696,5100,31000
25.9417087,-85.0689395,5200,31000
25.9326988,-85.0693094,5300,31000
25.9236878,-85.0696791,5400,31000
25.9146757,-85.0700487,5500,31000
25.9056624,-85.0704181,5600,31000
25.896648,-85.0707874,5700,31000
25.8876325,-85.0711566,5800,31000
25.8786158,-85.0715257,5900,31000
