Longitude,Latitude,Pixel,Scan
25.1240979,-85.0099062,8900,45300
25.1150067,-85.0102306,9000,45300
25.1059143,-85.0105549,9100,45300
25.0968206,-85.0108791,9200,45300
25.0877257,-85.0112031,9300,45300
25.0786296,-85.011527,9400,45300
25.0695322,-85.0118508,9500,45300
25.0604336,-85.0121745,9600,45300
25.0513338,-85.0124981,9700,45300
25.0422327,-85.0128215,9800,45300
25.0331304,-85.0131448,9900,45300
25.0240268,-85.013468,10000,45300
25.014922,-85.0137911,10100,45300
25.005816,-85.014114,10200,45300
24.9967088,-85.0144369,10300,45300
24.9876003,-85.0147596,10400,45300
24.9784905,-85.0150822,10500,45300
24.9693796,-85.0154047,10600,45300
24.9602673,-85.015727,10700,45300
24.9511539,-85.0160492,10800,45300
24.9420392,-85.0163714,10900,45300
24.9329233,-85.0166934,11000,45300
24.9238062,-85.0170152,11100,45300
24.9146878,-85.017337,11200,45300
24.9055682,-85.0176586,11300,45300
24.8964473,-85.0179801,11400,45300
24.8873252,-85.0183015,11500,45300
24.8782019,-85.0186228,11600,45300
24.8690773,-85.0189439,11700,45300
24.8599515,-85.0192649,11800,45300
24.8508245,-85.0195858,11900,45300
24.8417875,-85.0199034,11999,45300
25.9245412,-84.9797942,0,45400
25.9155616,-84.9801292,100,45400
25.9065807,-84.980464,200,45400
25.8975986,-84.9807987,300,45400
25.8886152,-84.9811333,400,45400
25.8796306,-84.9814678,500,45400
25.8706447,-84.9818022,600,45400
25.8616576,-84.9821364,700,45400
25.8526693,-84.9824705,800,45400
25.8436797,-84.9828045,900,45400
25.8346889,-84.9831384,1000,45400
25.8256968,-84.9834722,1100,45400
25.8167035,-84.9838059,1200,45400
25.8077089,-84.9841394,1300,45400
25.7987131,-84.9844728,1400,45400
25.7897161,-84.9848061,1500,45400
25.7807178,-84.9851393,1600,45400
25.7717183,-84.9854724,1700,45400
25.7627175,-84.9858053,1800,45400
25.7537155,-84.9861381,1900,45400
25.7447123,-84.9864708,2000,45400
25.7357078,-84.9868034,2100,45400
25.7267021,-84.9871359,2200,45400
25.7176951,-84.9874682,2300,45400
25.7086869,-84.9878005,2400,45400
25.6996774,-84.9881326,2500,45400
25.6906667,-84.9884646,2600,45400
25.6816548,-84.9887964,2700,45400
25.6726416,-84.9891282,2800,45400
25.6636272,-84.9894598,2900,45400
25.6546115,-84.9897914,3000,45400
25.6455946,-84.9901228,3100,45400
25.6365765,-84.990454,3200,45400
25.6275571,-84.9907852,3300,45400
25.6185365,-84.9911162,3400,45400
25.6095146,-84.9914472,3500,45400
25.6004915,-84.991778,3600,45400
25.5914671,-84.9921087,3700,45400
25.5824415,-84.9924392,3800,45400
25.5734147,-84.9927697,3900,45400
25.5643866,-84.9931,4000,45400
25.5553573,-84.9934302,4100,45400
25.5463268,-84.9937603,4200,45400
25.537295,-84.9940903,4300,45400
25.528262,-84.9944201,4400,45400
25.5192277,-84.9947499,4500,45400
25.5101922,-84.9950795,4600,45400
25.5011554,-84.995409,4700,45400
25.4921174,-84.9957384,4800,45400
25.4830782,-84.9960676,4900,45400
25.4740377,-84.9963968,5000,45400
25.464996,-84.9967258,5100,45400
25.4559531,-84.9970547,5200,45400
25.4469089,-84.9973835,5300,45400
25.4378634,-84.9977121,5400,45400
25.4288168,-84.9980407,5500,45400
25.4197688,-84.9983691,5600,45400
25.4107197,-84.9986974,5700,45400
25.4016693,-84.9990256,5800,45400
25.3926177,-84.9993536,5900,45400
25.3835648,-84.9996816,6000,45400
25.3745107,-85.0000094,6100,45400
25.3654554,-85.0003371,6200,45400
25.3563988,-85.0006647,6300,45400
25.347341,-85.0009922,6400,45400
25.3382819,-85.0013195,6500,45400
25.3292216,-85.0016467,6600,45400
25.32016,-85.0019738,6700,45400
25.3110973,-85.0023008,6800,45400
25.3020333,-85.0026277,6900,45400
25.292968,-85.0029544,7000,45400
25.2839015,-85.0032811,7100,45400
25.2748338,-85.0036076,7200,45400
25.2657648,-85.003934,7300,45400
25.2566946,-85.0042602,7400,45400
25.2476231,-85.0045864,7500,45400
25.2385505,-85.0049124,7600,45400
25.2294765,-85.0052383,7700,45400
25.2204014,-85.0055641,7800,45400
25.211325,-85.0058898,7900,45400
25.2022473,-85.0062153,8000,45400
25.1931685,-85.0065408,8100,45400
25.1840884,-85.0068661,8200,45400
25.175007,-85.0071913,8300,45400
25.1659244,-85.0075163,8400,45400
25.1568406,-85.0078413,8500,45400
25.1477555,-85.0081661,8600,45400
25.1386692,-85.0084908,8700,45400
25.1295817,-85.0088154,8800,45400
25.1204929,-85.0091399,8900,45400
25.1114029,-85.0094643,9000,45400
25.1023117,-85.0097885,9100,45400
25.0932192,-85.0101126,9200,45400
25.0841255,-85.0104366,9300,45400
25.0750305,-85.0107604,9400,45400
25.0659343,-85.0110842,9500,45400
25.0568369,-85.0114078,9600,45400
25.0477382,-85.0117313,9700,45400
25.0386383,-85.0120547,9800,45400
25.0295372,-85.012378,9900,45400
25.0204348,-85.0127011,10000,45400
25.0113312,-85.0130242,10100,45400
25.0022264,-85.0133471,10200,45400
24.9931203,-85.0136699,10300,45400
24.984013,-85.0139925,10400,45400
24.9749044,-85.0143151,10500,45400
24.9657946,-85.0146375,10600,45400
24.9566836,-85.0149598,10700,45400
24.9475714,-85.015282,10800,45400
24.9384579,-85.015604,10900,45400
24.9293431,-85.015926,11000,45400
24.9202272,-85.0162478,11100,45400
24.91111,-85.0165695,11200,45400
24.9019915,-85.0168911,11300,45400
24.8928719,-85.0172125,11400,45400
24.883751,-85.0175339,11500,45400
24.8746288,-85.0178551,11600,45400
24.8655054,-85.0181762,11700,45400
24.8563808,-85.0184972,11800,45400
24.847255,-85.018818,11900,45400
24.8382192,-85.0191356,11999,45400
25.920836,-84.9790323,0,45500
25.9118575,-84.9793672,100,45500
25.9028777,-84.979702,200,45500
25.8938967,-84.9800367,300,45500
25.8849145,-84.9803712,400,45500
25.875931,-84.9807057,500,45500
25.8669463,-84.98104,600,45500
25.8579603,-84.9813742,700,45500
25.8489731,-84.9817083,800,45500
25.8399846,-84.9820422,900,45500
25.8309949,-84.9823761,1000,45500
25.822004,-84.9827098,1100,45500
25.8130118,-84.9830434,1200,45500
25.8040184,-84.9833769,1300,45500
25.7950238,-84.9837102,1400,45500
25.7860279,-84.9840435,1500,45500
25.7770307,-84.9843766,1600,45500
25.7680323,-84.9847096,1700,45500
25.7590327,-84.9850425,1800,45500
25.7500318,-84.9853753,1900,45500
25.7410297,-84.9857079,2000,45500
25.7320264,-84.9860405,2100,45500
25.7230218,-84.9863729,2200,45500
25.7140159,-84.9867052,2300,45500
25.7050089,-84.9870374,2400,45500
25.6960006,-84.9873694,2500,45500
25.686991,-84.9877014,2600,45500
25.6779802,-84.9880332,2700,45500
25.6689682,-84.9883649,2800,45500
25.6599549,-84.9886965,2900,45500
25.6509404,-84.989028,3000,45500
25.6419246,-84.9893593,3100,45500
25.6329076,-84.9896905,3200,45500
25.6238894,-84.9900217,3300,45500
25.6148699,-84.9903527,3400,45500
25.6058492,-84.9906835,3500,45500
25.5968272,-84.9910143,3600,45500
25.587804,-84.9913449,3700,45500
25.5787795,-84.9916754,3800,45500
25.5697539,-84.9920058,3900,45500
25.5607269,-84.9923361,4000,45500
25.5516988,-84.9926663,4100,45500
25.5426694,-84.9929963,4200,45500
25.5336387,-84.9933262,4300,45500
25.5246069,-84.993656,4400,45500
25.5155737,-84.9939857,4500,45500
25.5065394,-84.9943153,4600,45500
25.4975038,-84.9946447,4700,45500
25.4884669,-84.9949741,4800,45500
25.4794288,-84.9953033,4900,45500
25.4703895,-84.9956324,5000,45500
25.461349,-84.9959613,5100,45500
25.4523072,-84.9962902,5200,45500
25.4432641,-84.9966189,5300,45500
25.4342199,-84.9969475,5400,45500
25.4251743,-84.997276,5500,45500
25.4161276,-84.9976044,5600,45500
25.4070796,-84.9979326,5700,45500
25.3980304,-84.9982608,5800,45500
25.3889799,-84.9985888,5900,45500
25.3799282,-84.9989167,6000,45500
25.3708752,-84.9992444,6100,45500
25.3618211,-84.9995721,6200,45500
25.3527656,-84.9998996,6300,45500
25.343709,-85.0002271,6400,45500
25.3346511,-85.0005544,6500,45500
25.3255919,-85.0008815,6600,45500
25.3165315,-85.0012086,6700,45500
25.3074699,-85.0015355,6800,45500
25.2984071,-85.0018623,6900,45500
25.289343,-85.002189,7000,45500
25.2802777,-85.0025156,7100,45500
25.2712111,-85.0028421,7200,45500
25.2621433,-85.0031684,7300,45500
25.2530742,-85.0034946,7400,45500
25.244004,-85.0038207,7500,45500
25.2349324,-85.0041467,7600,45500
25.2258597,-85.0044726,7700,45500
25.2167857,-85.0047983,7800,45500
25.2077105,-85.0051239,7900,45500
25.198634,-85.0054494,8000,45500
25.1895563,-85.0057748,8100,45500
25.1804774,-85.0061001,8200,45500
25.1713972,-85.0064252,8300,45500
25.1623158,-85.0067502,8400,45500
25.1532331,-85.0070751,8500,45500
25.1441492,-85.0073999,8600,45500
25.1350641,-85.0077246,8700,45500
25.1259777,-85.0080491,8800,45500
25.1168901,-85.0083735,8900,45500
25.1078013,-85.0086978,9000,45500
25.0987112,-85.009022,9100,45500
25.0896199,-85.0093461,9200,45500
25.0805274,-85.00967,9300,45500
25.0714336,-85.0099938,9400,45500
25.0623386,-85.0103175,9500,45500
25.0532423,-85.0106411,9600,45500
25.0441449,-85.0109646,9700,45500
25.0350461,-85.0112879,9800,45500
25.0259462,-85.0116111,9900,45500
25.016845,-85.0119342,10000,45500
25.0077425,-85.0122572,10100,45500
24.9986389,-85.0125801,10200,45500
24.989534,-85.0129028,10300,45500
24.9804278,-85.0132254,10400,45500
24.9713205,-85.0135479,10500,45500
24.9622119,-85.0138703,10600,45500
24.953102,-85.0141925,10700,45500
24.943991,-85.0145147,10800,45500
24.9348786,-85.0148367,10900,45500
24.9257651,-85.0151586,11000,45500
24.9166503,-85.0154804,11100,45500
24.9075343,-85.015802,11200,45500
24.8984171,-85.0161235,11300,45500
24.8892986,-85.0164449,11400,45500
24.8801789,-85.0167662,11500,45500
24.8710579,-85.0170874,11600,45500
24.8619357,-85.0174085,11700,45500
24.8528123,-85.0177294,11800,45500
24.8436876,-85.0180502,11900,45500
24.834653,-85.0183677,11999,45500
25.9171324,-84.9782704,0,45600
25.908155,-84.9786053,100,45600
25.8991764,-84.97894,200,45600
25.8901965,-84.9792746,300,45600
25.8812154,-84.9796091,400,45600
25.8722331,-84.9799435,500,45600
25.8632495,-84.9802778,600,45600
25.8542646,-84.9806119,700,45600
25.8452786,-84.980946,800,45600
25.8362912,-84.9812799,900,45600
25.8273027,-84.9816137,1000,45600
25.8183129,-84.9819473,1100,45600
25.8093218,-84.9822809,1200,45600
25.8003295,-84.9826143,1300,45600
25.791336,-84.9829476,1400,45600
25.7823413,-84.9832808,1500,45600
25.7733452,-84.9836139,1600,45600
25.764348,-84.9839469,1700,45600
25.7553495,-84.9842797,1800,45600
25.7463498,-84.9846124,1900,45600
25.7373488,-84.984945,2000,45600
25.7283466,-84.9852775,2100,45600
25.7193431,-84.9856099,2200,45600
25.7103384,-84.9859421,2300,45600
25.7013325,-84.9862743,2400,45600
25.6923253,-84.9866063,2500,45600
25.6833169,-84.9869382,2600,45600
25.6743073,-84.9872699,2700,45600
25.6652964,-84.9876016,2800,45600
25.6562842,-84.9879331,2900,45600
25.6472709,-84.9882645,3000,45600
25.6382562,-84.9885958,3100,45600
25.6292404,-84.988927,3200,45600
25.6202233,-84.9892581,3300,45600
25.611205,-84.989589,3400,45600
25.6021854,-84.9899199,3500,45600
25.5931646,-84.9902506,3600,45600
25.5841425,-84.9905811,3700,45600
25.5751192,-84.9909116,3800,45600
25.5660947,-84.991242,3900,45600
25.5570689,-84.9915722,4000,45600
25.5480419,-84.9919023,4100,45600
25.5390136,-84.9922323,4200,45600
25.5299841,-84.9925622,4300,45600
25.5209534,-84.9928919,4400,45600
25.5119214,-84.9932215,4500,45600
25.5028882,-84.9935511,4600,45600
25.4938538,-84.9938805,4700,45600
25.4848181,-84.9942097,4800,45600
25.4757812,-84.9945389,4900,45600
25.466743,-84.9948679,5000,45600
25.4577036,-84.9951968,5100,45600
25.4486629,-84.9955256,5200,45600
25.4396211,-84.9958543,5300,45600
25.4305779,-84.9961829,5400,45600
25.4215336,-84.9965113,5500,45600
25.412488,-84.9968396,5600,45600
25.4034412,-84.9971678,5700,45600
25.3943931,-84.9974959,5800,45600
25.3853438,-84.9978239,5900,45600
25.3762932,-84.9981517,6000,45600
25.3672414,-84.9984795,6100,45600
25.3581884,-84.9988071,6200,45600
25.3491341,-84.9991346,6300,45600
25.3400786,-84.9994619,6400,45600
25.3310219,-84.9997892,6500,45600
25.3219639,-85.0001163,6600,45600
25.3129047,-85.0004433,6700,45600
25.3038442,-85.0007702,6800,45600
25.2947826,-85.001097,6900,45600
25.2857196,-85.0014236,7000,45600
25.2766555,-85.0017501,7100,45600
25.2675901,-85.0020765,7200,45600
25.2585234,-85.0024028,7300,45600
25.2494555,-85.002729,7400,45600
25.2403864,-85.0030551,7500,45600
25.2313161,-85.003381,7600,45600
25.2222445,-85.0037068,7700,45600
25.2131717,-85.0040325,7800,45600
25.2040976,-85.0043581,7900,45600
25.1950223,-85.0046835,8000,45600
25.1859458,-85.0050088,8100,45600
25.176868,-85.005334,8200,45600
25.167789,-85.0056591,8300,45600
25.1587088,-85.0059841,8400,45600
25.1496273,-85.006309,8500,45600
25.1405446,-85.0066337,8600,45600
25.1314606,-85.0069583,8700,45600
25.1223754,-85.0072828,8800,45600
25.113289,-85.0076072,8900,45600
25.1042013,-85.0079314,9000,45600
25.0951124,-85.0082555,9100,45600
25.0860223,-85.0085795,9200,45600
25.0769309,-85.0089034,9300,45600
25.0678383,-85.0092272,9400,45600
25.0587445,-85.0095509,9500,45600
25.0496494,-85.0098744,9600,45600
25.0405531,-85.0101978,9700,45600
25.0314556,-85.0105211,9800,45600
25.0223568,-85.0108443,9900,45600
25.0132568,-85.0111673,10000,45600
25.0041555,-85.0114902,10100,45600
24.995053,-85.011813,10200,45600
24.9859493,-85.0121357,10300,45600
24.9768444,-85.0124583,10400,45600
24.9677382,-85.0127807,10500,45600
24.9586308,-85.0131031,10600,45600
24.9495221,-85.0134253,10700,45600
24.9404122,-85.0137473,10800,45600
24.9313011,-85.0140693,10900,45600
24.9221887,-85.0143912,11000,45600
24.9130751,-85.0147129,11100,45600
24.9039603,-85.0150345,11200,45600
24.8948442,-85.015356,11300,45600
24.8857269,-85.0156773,11400,45600
24.8766084,-85.0159986,11500,45600
24.8674886,-85.0163197,11600,45600
24.8583676,-85.0166407,11700,45600
24.8492454,-85.0169616,11800,45600
24.840122,-85.0172823,11900,45600
24.8310885,-85.0175997,11999,45600
25.9134297,-84.9775085,0,45700
25.9044534,-84.9778433,100,45700
25.8954759,-84.978178,200,45700
25.8864972,-84.9785126,300,45700
25.8775172,-84.978847,400,45700
25.868536,-84.9791814,500,45700
25.8595535,-84.9795156,600,45700
25.8505698,-84.9798497,700,45700
25.8415849,-84.9801836,800,45700
25.8325987,-84.9805175,900,45700
25.8236112,-84.9808512,1000,45700
25.8146226,-84.9811849,1100,45700
25.8056327,-84.9815184,1200,45700
25.7966415,-84.9818517,1300,45700
25.7876491,-84.982185,1400,45700
25.7786555,-84.9825181,1500,45700
25.7696606,-84.9828512,1600,45700
25.7606645,-84.9831841,1700,45700
25.7516671,-84.9835169,1800,45700
25.7426686,-84.9838495,1900,45700
25.7336687,-84.9841821,2000,45700
25.7246676,-84.9845145,2100,45700
25.7156653,-84.9848469,2200,45700
25.7066618,-84.9851791,2300,45700
25.697657,-84.9855111,2400,45700
25.6886509,-84.9858431,2500,45700
25.6796437,-84.9861749,2600,45700
25.6706352,-84.9865067,2700,45700
25.6616254,-84.9868383,2800,45700
25.6526144,-84.9871697,2900,45700
25.6436022,-84.9875011,3000,45700
25.6345887,-84.9878324,3100,45700
25.625574,-84.9881635,3200,45700
25.616558,-84.9884945,3300,45700
25.6075408,-84.9888254,3400,45700
25.5985224,-84.9891562,3500,45700
25.5895027,-84.9894868,3600,45700
25.5804818,-84.9898174,3700,45700
25.5714597,-84.9901478,3800,45700
25.5624363,-84.9904781,3900,45700
25.5534117,-84.9908082,4000,45700
25.5443858,-84.9911383,4100,45700
25.5353587,-84.9914682,4200,45700
25.5263304,-84.9917981,4300,45700
25.5173008,-84.9921278,4400,45700
25.50827,-84.9924574,4500,45700
25.4992379,-84.9927868,4600,45700
25.4902046,-84.9931162,4700,45700
25.4811701,-84.9934454,4800,45700
25.4721343,-84.9937745,4900,45700
25.4630973,-84.9941035,5000,45700
25.454059,-84.9944323,5100,45700
25.4450195,-84.9947611,5200,45700
25.4359788,-84.9950897,5300,45700
25.4269368,-84.9954182,5400,45700
25.4178936,-84.9957466,5500,45700
25.4088492,-84.9960749,5600,45700
25.3998035,-84.9964031,5700,45700
25.3907566,-84.9967311,5800,45700
25.3817085,-84.997059,5900,45700
25.3726591,-84.9973868,6000,45700
25.3636084,-84.9977145,6100,45700
25.3545566,-84.998042,6200,45700
25.3455035,-84.9983695,6300,45700
25.3364491,-84.9986968,6400,45700
25.3273935,-84.999024,6500,45700
25.3183367,-84.999351,6600,45700
25.3092787,-84.999678,6700,45700
25.3002194,-85.0000048,6800,45700
25.2911589,-85.0003316,6900,45700
25.2820971,-85.0006582,7000,45700
25.2730341,-85.0009846,7100,45700
25.2639698,-85.001311,7200,45700
25.2549044,-85.0016372,7300,45700
25.2458377,-85.0019634,7400,45700
25.2367697,-85.0022894,7500,45700
25.2277005,-85.0026152,7600,45700
25.2186301,-85.002941,7700,45700
25.2095585,-85.0032666,7800,45700
25.2004856,-85.0035922,7900,45700
25.1914114,-85.0039176,8000,45700
25.1823361,-85.0042428,8100,45700
25.1732595,-85.004568,8200,45700
25.1641816,-85.004893,8300,45700
25.1551026,-85.005218,8400,45700
25.1460222,-85.0055428,8500,45700
25.1369407,-85.0058674,8600,45700
25.1278579,-85.006192,8700,45700
25.1187739,-85.0065164,8800,45700
25.1096887,-85.0068408,8900,45700
25.1006022,-85.007165,9000,45700
25.0915145,-85.007489,9100,45700
25.0824255,-85.007813,9200,45700
25.0733353,-85.0081368,9300,45700
25.0642439,-85.0084606,9400,45700
25.0551512,-85.0087842,9500,45700
25.0460573,-85.0091076,9600,45700
25.0369622,-85.009431,9700,45700
25.0278658,-85.0097542,9800,45700
25.0187682,-85.0100774,9900,45700
25.0096694,-85.0104004,10000,45700
25.0005693,-85.0107232,10100,45700
24.991468,-85.011046,10200,45700
24.9823655,-85.0113686,10300,45700
24.9732617,-85.0116911,10400,45700
24.9641567,-85.0120135,10500,45700
24.9550504,-85.0123358,10600,45700
24.945943,-85.012658,10700,45700
24.9368343,-85.01298,10800,45700
24.9277243,-85.0133019,10900,45700
24.9186131,-85.0136237,11000,45700
24.9095007,-85.0139454,11100,45700
24.9003871,-85.0142669,11200,45700
24.8912722,-85.0145884,11300,45700
24.8821561,-85.0149097,11400,45700
24.8730388,-85.0152309,11500,45700
24.8639202,-85.0155519,11600,45700
24.8548004,-85.0158729,11700,45700
24.8456793,-85.0161937,11800,45700
24.8365571,-85.0165144,11900,45700
24.8275248,-85.0168318,11999,45700
25.9097268,-84.9767467,0,45800
25.9007516,-84.9770814,100,45800
25.8917753,-84.977416,200,45800
25.8827977,-84.9777505,300,45800
25.8738188,-84.9780849,400,45800
25.8648387,-84.9784192,500,45800
25.8558574,-84.9787534,600,45800
25.8468748,-84.9790874,700,45800
25.837891,-84.9794213,800,45800
25.8289059,-84.9797552,900,45800
25.8199196,-84.9800888,1000,45800
25.8109321,-84.9804224,1100,45800
25.8019433,-84.9807559,1200,45800
25.7929533,-84.9810892,1300,45800
25.783962,-84.9814224,1400,45800
25.7749695,-84.9817555,1500,45800
25.7659758,-84.9820885,1600,45800
25.7569808,-84.9824213,1700,45800
25.7479846,-84.9827541,1800,45800
25.7389871,-84.9830867,1900,45800
25.7299884,-84.9834192,2000,45800
25.7209885,-84.9837516,2100,45800
25.7119873,-84.9840838,2200,45800
25.7029849,-84.984416,2300,45800
25.6939813,-84.984748,2400,45800
25.6849764,-84.9850799,2500,45800
25.6759702,-84.9854117,2600,45800
25.6669629,-84.9857434,2700,45800
25.6579542,-84.9860749,2800,45800
25.6489444,-84.9864064,2900,45800
25.6399333,-84.9867377,3000,45800
25.630921,-84.9870689,3100,45800
25.6219074,-84.9874,3200,45800
25.6128926,-84.9877309,3300,45800
25.6038765,-84.9880618,3400,45800
25.5948593,-84.9883925,3500,45800
25.5858407,-84.9887231,3600,45800
25.576821,-84.9890536,3700,45800
25.5678,-84.989384,3800,45800
25.5587777,-84.9897142,3900,45800
25.5497542,-84.9900443,4000,45800
25.5407295,-84.9903743,4100,45800
25.5317036,-84.9907042,4200,45800
25.5226764,-84.991034,4300,45800
25.5136479,-84.9913636,4400,45800
25.5046183,-84.9916932,4500,45800
25.4955874,-84.9920226,4600,45800
25.4865552,-84.9923519,4700,45800
25.4775218,-84.9926811,4800,45800
25.4684872,-84.9930101,4900,45800
25.4594514,-84.9933391,5000,45800
25.4504143,-84.9936679,5100,45800
25.4413759,-84.9939966,5200,45800
25.4323363,-84.9943251,5300,45800
25.4232955,-84.9946536,5400,45800
25.4142535,-84.9949819,5500,45800
25.4052102,-84.9953102,5600,45800
25.3961657,-84.9956383,5700,45800
25.3871199,-84.9959663,5800,45800
25.3780729,-84.9962941,5900,45800
25.3690247,-84.9966219,6000,45800
25.3599752,-84.9969495,6100,45800
25.3509245,-84.997277,6200,45800
25.3418726,-84.9976044,6300,45800
25.3328194,-84.9979316,6400,45800
25.323765,-84.9982588,6500,45800
25.3147093,-84.9985858,6600,45800
25.3056524,-84.9989127,6700,45800
25.2965943,-84.9992395,6800,45800
25.2875349,-84.9995662,6900,45800
25.2784743,-84.9998927,7000,45800
25.2694125,-85.0002192,7100,45800
25.2603494,-85.0005455,7200,45800
25.2512851,-85.0008716,7300,45800
25.2422195,-85.0011977,7400,45800
25.2331528,-85.0015237,7500,45800
25.2240847,-85.0018495,7600,45800
25.2150155,-85.0021752,7700,45800
25.205945,-85.0025008,7800,45800
25.1968733,-85.0028263,7900,45800
25.1878003,-85.0031516,8000,45800
25.1787261,-85.0034768,8100,45800
25.1696507,-85.003802,8200,45800
25.160574,-85.0041269,8300,45800
25.1514961,-85.0044518,8400,45800
25.142417,-85.0047766,8500,45800
25.1333366,-85.0051012,8600,45800
25.124255,-85.0054257,8700,45800
25.1151721,-85.0057501,8800,45800
25.1060881,-85.0060744,8900,45800
25.0970028,-85.0063985,9000,45800
25.0879162,-85.0067226,9100,45800
25.0788284,-85.0070465,9200,45800
25.0697394,-85.0073703,9300,45800
25.0606492,-85.0076939,9400,45800
25.0515577,-85.0080175,9500,45800
25.0424649,-85.0083409,9600,45800
25.033371,-85.0086642,9700,45800
25.0242758,-85.0089874,9800,45800
25.0151794,-85.0093105,9900,45800
25.0060817,-85.0096334,10000,45800
24.9969828,-85.0099562,10100,45800
24.9878827,-85.010279,10200,45800
24.9787813,-85.0106015,10300,45800
24.9696788,-85.010924,10400,45800
24.9605749,-85.0112464,10500,45800
24.9514699,-85.0115686,10600,45800
24.9423636,-85.0118907,10700,45800
24.933256,-85.0122127,10800,45800
24.9241473,-85.0125345,10900,45800
24.9150373,-85.0128563,11000,45800
24.9059261,-85.0131779,11100,45800
24.8968136,-85.0134994,11200,45800
24.8876999,-85.0138208,11300,45800
24.878585,-85.014142,11400,45800
24.8694688,-85.0144632,11500,45800
24.8603514,-85.0147842,11600,45800
24.8512328,-85.0151051,11700,45800
24.842113,-85.0154259,11800,45800
24.8329919,-85.0157465,11900,45800
24.8239608,-85.0160639,11999,45800
25.906025,-84.9759847,0,45900
25.897051,-84.9763194,100,45900
25.8880757,-84.976654,200,45900
25.8790993,-84.9769885,300,45900
25.8701215,-84.9773228,400,45900
25.8611426,-84.9776571,500,45900
25.8521624,-84.9779912,600,45900
25.8431809,-84.9783252,700,45900
25.8341982,-84.978659,800,45900
25.8252143,-84.9789928,900,45900
25.8162291,-84.9793264,1000,45900
25.8072427,-84.9796599,1100,45900
25.7982551,-84.9799933,1200,45900
25.7892662,-84.9803266,1300,45900
25.7802761,-84.9806598,1400,45900
25.7712847,-84.9809928,1500,45900
25.7622921,-84.9813258,1600,45900
25.7532983,-84.9816586,1700,45900
25.7443032,-84.9819912,1800,45900
25.7353069,-84.9823238,1900,45900
25.7263093,-84.9826563,2000,45900
25.7173105,-84.9829886,2100,45900
25.7083105,-84.9833208,2200,45900
25.6993092,-84.9836529,2300,45900
25.6903067,-84.9839849,2400,45900
25.6813029,-84.9843168,2500,45900
25.6722979,-84.9846485,2600,45900
25.6632917,-84.9849801,2700,45900
25.6542842,-84.9853116,2800,45900
25.6452755,-84.985643,2900,45900
25.6362655,-84.9859743,3000,45900
25.6272544,-84.9863054,3100,45900
25.6182419,-84.9866364,3200,45900
25.6092283,-84.9869673,3300,45900
25.6002134,-84.9872981,3400,45900
25.5911972,-84.9876288,3500,45900
25.5821798,-84.9879594,3600,45900
25.5731612,-84.9882898,3700,45900
25.5641414,-84.9886201,3800,45900
25.5551203,-84.9889503,3900,45900
25.5460979,-84.9892804,4000,45900
25.5370744,-84.9896103,4100,45900
25.5280496,-84.9899402,4200,45900
25.5190235,-84.9902699,4300,45900
25.5099962,-84.9905995,4400,45900
25.5009677,-84.990929,4500,45900
25.4919379,-84.9912583,4600,45900
25.482907,-84.9915876,4700,45900
25.4738747,-84.9919167,4800,45900
25.4648412,-84.9922457,4900,45900
25.4558065,-84.9925746,5000,45900
25.4467706,-84.9929034,5100,45900
25.4377334,-84.993232,5200,45900
25.428695,-84.9935606,5300,45900
25.4196553,-84.993889,5400,45900
25.4106144,-84.9942173,5500,45900
25.4015723,-84.9945454,5600,45900
25.3925289,-84.9948735,5700,45900
25.3834843,-84.9952014,5800,45900
25.3744385,-84.9955292,5900,45900
25.3653914,-84.9958569,6000,45900
25.3563431,-84.9961845,6100,45900
25.3472936,-84.9965119,6200,45900
25.3382428,-84.9968393,6300,45900
25.3291907,-84.9971665,6400,45900
25.3201375,-84.9974936,6500,45900
25.311083,-84.9978206,6600,45900
25.3020273,-84.9981474,6700,45900
25.2929703,-84.9984742,6800,45900
25.2839121,-84.9988008,6900,45900
25.2748526,-84.9991273,7000,45900
25.265792,-84.9994536,7100,45900
25.2567301,-84.9997799,7200,45900
25.2476669,-85.000106,7300,45900
25.2386025,-85.0004321,7400,45900
25.2295369,-85.000758,7500,45900
25.2204701,-85.0010837,7600,45900
25.211402,-85.0014094,7700,45900
25.2023326,-85.0017349,7800,45900
25.1932621,-85.0020604,7900,45900
25.1841903,-85.0023857,8000,45900
25.1751173,-85.0027108,8100,45900
25.166043,-85.0030359,8200,45900
25.1569675,-85.0033608,8300,45900
25.1478908,-85.0036857,8400,45900
25.1388128,-85.0040104,8500,45900
25.1297336,-85.0043349,8600,45900
25.1206532,-85.0046594,8700,45900
25.1115715,-85.0049837,8800,45900
25.1024886,-85.005308,8900,45900
25.0934044,-85.0056321,9000,45900
25.0843191,-85.005956,9100,45900
25.0752325,-85.0062799,9200,45900
25.0661446,-85.0066036,9300,45900
25.0570555,-85.0069273,9400,45900
25.0479652,-85.0072508,9500,45900
25.0388737,-85.0075741,9600,45900
25.0297809,-85.0078974,9700,45900
25.0206869,-85.0082205,9800,45900
25.0115916,-85.0085436,9900,45900
25.0024952,-85.0088665,10000,45900
24.9933975,-85.0091892,10100,45900
24.9842985,-85.0095119,10200,45900
24.9751983,-85.0098344,10300,45900
24.9660969,-85.0101568,10400,45900
24.9569943,-85.0104791,10500,45900
24.9478904,-85.0108013,10600,45900
24.9387853,-85.0111234,10700,45900
24.9296789,-85.0114453,10800,45900
